Testing SD card write operations: 2022-07-08 08:57:37
2022-07-08 09:34:42: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '2b99cbc4a5a1bbfafc07aaa78ced4e5870b7ec8cee86788821eac56f', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:34:43: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'd365028260f45c3e82e7ebcba93ce02cb3baf8cc9ece14f670776f3a', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:34:44: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8bd5757eb5dfd21b501fda9146775a3adcaee86007072301ce81e9d6', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:34:44: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a8c8770c81856aeae353323437715c088294b2fe0abfcdc63ba60d13', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:34:45: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a12b0e5686f527f8e5efdb57c12405e359c5982a22171b12f9c86ee9', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:34:46: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'd365028260f45c3e82e7ebcba93ce02cb3baf8cc9ece14f670776f3a', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:34:47: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8bd5757eb5dfd21b501fda9146775a3adcaee86007072301ce81e9d6', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:34:48: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a8c8770c81856aeae353323437715c088294b2fe0abfcdc63ba60d13', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:34:49: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'd365028260f45c3e82e7ebcba93ce02cb3baf8cc9ece14f670776f3a', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:34:49: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8bd5757eb5dfd21b501fda9146775a3adcaee86007072301ce81e9d6', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:34:50: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a48f27428be636112dd6ca28ded9c1b6c8e39cabb7275ab69036c36e', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:34:51: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8bd5757eb5dfd21b501fda9146775a3adcaee86007072301ce81e9d6', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:34:52: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a8c8770c81856aeae353323437715c088294b2fe0abfcdc63ba60d13', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:34:53: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'ed0d570d799c1aae9eca4070c9a84f3be9a550ca31bd4ca4f0850a0a', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:34:53: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '279448fc421142c7c71e0d0e186a8434c9c904d01553e2624c64a002', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:34:54: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '2b99cbc4a5a1bbfafc07aaa78ced4e5870b7ec8cee86788821eac56f', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:34:55: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a8c8770c81856aeae353323437715c088294b2fe0abfcdc63ba60d13', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:34:56: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'd365028260f45c3e82e7ebcba93ce02cb3baf8cc9ece14f670776f3a', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:34:57: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '7ae6131dcfd9eb89e14f7c16a4209d1beae6ce980c502d9cd4adb2f2', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:34:57: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a8c8770c81856aeae353323437715c088294b2fe0abfcdc63ba60d13', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:34:58: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '2b99cbc4a5a1bbfafc07aaa78ced4e5870b7ec8cee86788821eac56f', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:34:59: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '2b99cbc4a5a1bbfafc07aaa78ced4e5870b7ec8cee86788821eac56f', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:00: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '279448fc421142c7c71e0d0e186a8434c9c904d01553e2624c64a002', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:01: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '7ae6131dcfd9eb89e14f7c16a4209d1beae6ce980c502d9cd4adb2f2', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:01: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a8c8770c81856aeae353323437715c088294b2fe0abfcdc63ba60d13', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:02: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8bd5757eb5dfd21b501fda9146775a3adcaee86007072301ce81e9d6', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:03: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a8c8770c81856aeae353323437715c088294b2fe0abfcdc63ba60d13', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:04: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '2b99cbc4a5a1bbfafc07aaa78ced4e5870b7ec8cee86788821eac56f', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:05: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8bd5757eb5dfd21b501fda9146775a3adcaee86007072301ce81e9d6', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:05: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'd365028260f45c3e82e7ebcba93ce02cb3baf8cc9ece14f670776f3a', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:06: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a48f27428be636112dd6ca28ded9c1b6c8e39cabb7275ab69036c36e', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:07: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a12b0e5686f527f8e5efdb57c12405e359c5982a22171b12f9c86ee9', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:08: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a8c8770c81856aeae353323437715c088294b2fe0abfcdc63ba60d13', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:09: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'd365028260f45c3e82e7ebcba93ce02cb3baf8cc9ece14f670776f3a', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:10: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '279448fc421142c7c71e0d0e186a8434c9c904d01553e2624c64a002', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:10: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a8c8770c81856aeae353323437715c088294b2fe0abfcdc63ba60d13', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:11: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8bd5757eb5dfd21b501fda9146775a3adcaee86007072301ce81e9d6', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:12: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8bd5757eb5dfd21b501fda9146775a3adcaee86007072301ce81e9d6', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:13: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'd365028260f45c3e82e7ebcba93ce02cb3baf8cc9ece14f670776f3a', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:14: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a8c8770c81856aeae353323437715c088294b2fe0abfcdc63ba60d13', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:14: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a8c8770c81856aeae353323437715c088294b2fe0abfcdc63ba60d13', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:15: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'd365028260f45c3e82e7ebcba93ce02cb3baf8cc9ece14f670776f3a', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:16: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '7dc8784232f34d58c146f7724f5ac2f0c541109bf7b270c1c89884bf', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-08 09:35:17: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '7dc8784232f34d58c146f7724f5ac2f0c541109bf7b270c1c89884bf', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-08 09:35:18: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd12012b3b957723460b096268dc3774d207ca34fffb43d39f6072e04', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-08 09:35:18: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a8c8770c81856aeae353323437715c088294b2fe0abfcdc63ba60d13', 'rssi': -94, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:19: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'd365028260f45c3e82e7ebcba93ce02cb3baf8cc9ece14f670776f3a', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:20: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a12b0e5686f527f8e5efdb57c12405e359c5982a22171b12f9c86ee9', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:21: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd12012b3b957723460b096268dc3774d207ca34fffb43d39f6072e04', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-08 09:35:22: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'd365028260f45c3e82e7ebcba93ce02cb3baf8cc9ece14f670776f3a', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:23: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'd365028260f45c3e82e7ebcba93ce02cb3baf8cc9ece14f670776f3a', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:23: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8bd5757eb5dfd21b501fda9146775a3adcaee86007072301ce81e9d6', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:24: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8bd5757eb5dfd21b501fda9146775a3adcaee86007072301ce81e9d6', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:25: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a48f27428be636112dd6ca28ded9c1b6c8e39cabb7275ab69036c36e', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:26: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a8c8770c81856aeae353323437715c088294b2fe0abfcdc63ba60d13', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:27: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a8c8770c81856aeae353323437715c088294b2fe0abfcdc63ba60d13', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:27: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a48f27428be636112dd6ca28ded9c1b6c8e39cabb7275ab69036c36e', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:28: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '2b99cbc4a5a1bbfafc07aaa78ced4e5870b7ec8cee86788821eac56f', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:29: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a889503b19909c2fb943ee5e534f29b784228fb1a562b519143f37cb', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 5, 'adv_tx_pwr': 3}
2022-07-08 09:35:30: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'd365028260f45c3e82e7ebcba93ce02cb3baf8cc9ece14f670776f3a', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:31: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a5f960a67ca633598dfcbee06f5e8acb9c0855f747b724a2cbbb4806', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:31: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a48f27428be636112dd6ca28ded9c1b6c8e39cabb7275ab69036c36e', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:32: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '279448fc421142c7c71e0d0e186a8434c9c904d01553e2624c64a002', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:33: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd12012b3b957723460b096268dc3774d207ca34fffb43d39f6072e04', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-08 09:35:34: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a12b0e5686f527f8e5efdb57c12405e359c5982a22171b12f9c86ee9', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:35: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '2b99cbc4a5a1bbfafc07aaa78ced4e5870b7ec8cee86788821eac56f', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:35: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '492f00bcf7c11a0a8a994c7e7ee29a879d345b8d3ef482df6700c567', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:36: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a8c8770c81856aeae353323437715c088294b2fe0abfcdc63ba60d13', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:37: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'd365028260f45c3e82e7ebcba93ce02cb3baf8cc9ece14f670776f3a', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:38: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a5f960a67ca633598dfcbee06f5e8acb9c0855f747b724a2cbbb4806', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:39: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a5f960a67ca633598dfcbee06f5e8acb9c0855f747b724a2cbbb4806', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:40: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '492f00bcf7c11a0a8a994c7e7ee29a879d345b8d3ef482df6700c567', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:40: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a8c8770c81856aeae353323437715c088294b2fe0abfcdc63ba60d13', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:41: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a8c8770c81856aeae353323437715c088294b2fe0abfcdc63ba60d13', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:42: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a48f27428be636112dd6ca28ded9c1b6c8e39cabb7275ab69036c36e', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:43: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'd365028260f45c3e82e7ebcba93ce02cb3baf8cc9ece14f670776f3a', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:44: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a8c8770c81856aeae353323437715c088294b2fe0abfcdc63ba60d13', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:44: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '279448fc421142c7c71e0d0e186a8434c9c904d01553e2624c64a002', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:45: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8bd5757eb5dfd21b501fda9146775a3adcaee86007072301ce81e9d6', 'rssi': -97, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:46: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a48f27428be636112dd6ca28ded9c1b6c8e39cabb7275ab69036c36e', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 5, 'adv_tx_pwr': 3}
2022-07-08 09:35:47: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd12012b3b957723460b096268dc3774d207ca34fffb43d39f6072e04', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-08 09:35:48: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'd365028260f45c3e82e7ebcba93ce02cb3baf8cc9ece14f670776f3a', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:48: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '7dc8784232f34d58c146f7724f5ac2f0c541109bf7b270c1c89884bf', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-08 09:35:49: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'd365028260f45c3e82e7ebcba93ce02cb3baf8cc9ece14f670776f3a', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:50: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '2b99cbc4a5a1bbfafc07aaa78ced4e5870b7ec8cee86788821eac56f', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 5, 'adv_tx_pwr': 3}
2022-07-08 09:35:51: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '492f00bcf7c11a0a8a994c7e7ee29a879d345b8d3ef482df6700c567', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:52: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '492f00bcf7c11a0a8a994c7e7ee29a879d345b8d3ef482df6700c567', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:52: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '7ae6131dcfd9eb89e14f7c16a4209d1beae6ce980c502d9cd4adb2f2', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:53: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a8c8770c81856aeae353323437715c088294b2fe0abfcdc63ba60d13', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:54: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a12b0e5686f527f8e5efdb57c12405e359c5982a22171b12f9c86ee9', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:55: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '492f00bcf7c11a0a8a994c7e7ee29a879d345b8d3ef482df6700c567', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-08 09:35:56: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a8c8770c81856aeae353323437715c088294b2fe0abfcdc63ba60d13', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
