Testing SD card write operations: 2022-05-31 10:36:59
2022-05-31 11:01:17: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '8ecca49854049ccab5d616849b434385a93888c3b836f8709431f4d5', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-31 11:01:18: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c78007a293bd56efec1b28bcf31557897ff3b22959f0985281a2af99', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-31 11:01:19: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c119b9b0ab7dd224034fc8749959313b505b7767c88d3946e0fd960d', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:01:20: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '499e152bec74c48bfdbb7ab535cf994e38a46e51bfc227b864ff34e4', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:01:21: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '7488af9dd5b7dc9e1dfaf2e0bae1219370af5ac2c41ca2a9c6ecf0a1', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-31 11:01:21: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '66d844103bd0989ab2a3f5da9b9cc0c5a9436e245a4cd777f2c2a04c', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:01:22: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1635fa94992d2ef3a94e6926256990560b6a46eeab9e5a4709398435', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:01:23: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1635fa94992d2ef3a94e6926256990560b6a46eeab9e5a4709398435', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:01:24: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '86696af0ef7ad608892a6deca9e0bcf21be7dea0bf8f20f9d3bff897', 'rssi': -68, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 11:01:24: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a38cf74e7823bb166a1773b3f87022acb211fc5ff4461a132e16e400', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 11:01:25: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ebd936fa1f71b096f879d7b4e49be213783adbba8151f06608bc29cd', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:01:26: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '207d7f150685e48f6b98a737052a9537269abbfad19acbcb474476b3', 'rssi': -60, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:01:27: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a8fab3b4f2981d3fc20617e5f14273de8fb22a892733e6209cfa9ce5', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:01:27: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '45019f57b7bbce6e3060815ef56a5685ea4e65a8f4f1c890bcb91f15', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:01:28: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '396c2ba0650ff0a4cecaeb1b9f0a316e3fd4b6f4d0d295d0732c91eb', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 11:01:29: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'e50bf40f0c68dd8c4e6d9aaff264ec79b85bbd6672d984423f89af23', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:01:30: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a8fab3b4f2981d3fc20617e5f14273de8fb22a892733e6209cfa9ce5', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:01:31: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c78007a293bd56efec1b28bcf31557897ff3b22959f0985281a2af99', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-31 11:01:32: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '72d41605edb2ac04fcef13f88fdb18e072b64ac4a7ccc1db8bc3a985', 'rssi': -95, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 11:01:32: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '45019f57b7bbce6e3060815ef56a5685ea4e65a8f4f1c890bcb91f15', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:01:33: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '45019f57b7bbce6e3060815ef56a5685ea4e65a8f4f1c890bcb91f15', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:01:34: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '7488af9dd5b7dc9e1dfaf2e0bae1219370af5ac2c41ca2a9c6ecf0a1', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-31 11:01:35: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '0e91d9c420fac089d3f4ac904ca770b6cab9eced8353e3689cc41312', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:01:36: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '499e152bec74c48bfdbb7ab535cf994e38a46e51bfc227b864ff34e4', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:01:36: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'fc58f59890987a00dfe8c07412728225a1aaf9529d9ebe3971db948d', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 11:01:37: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '45019f57b7bbce6e3060815ef56a5685ea4e65a8f4f1c890bcb91f15', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:01:38: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '5a778ab1796670d974d23a0d4ffb65e3156d5f23251b0c2a1e3ef0ad', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:01:39: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '396c2ba0650ff0a4cecaeb1b9f0a316e3fd4b6f4d0d295d0732c91eb', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 11:01:39: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '499e152bec74c48bfdbb7ab535cf994e38a46e51bfc227b864ff34e4', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:01:40: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '17d80b6558645dc2046cce78dd82aa2df1e1fcab253d554366a6c9cd', 'rssi': -94, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-31 11:01:41: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '86696af0ef7ad608892a6deca9e0bcf21be7dea0bf8f20f9d3bff897', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 11:01:42: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1635fa94992d2ef3a94e6926256990560b6a46eeab9e5a4709398435', 'rssi': -95, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:01:43: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a38cf74e7823bb166a1773b3f87022acb211fc5ff4461a132e16e400', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 11:01:43: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '47d37e6a472b9647aed72340db5a55ab44caea83632b0d7fa25b6697', 'rssi': -94, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:01:44: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c9fe6945b9bc1f7293ddd6a52f0ff3bfe3858d9956957b053efeb034', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:01:45: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '7d5edd5a8e060ac332cb8eeae3acf3b33c43d4fa557d4c584cbbac90', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 11:01:46: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '9c0e71fd331f3159a12fa9d5ad1956800194eaaf24ee7d980273638f', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:01:47: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '47d37e6a472b9647aed72340db5a55ab44caea83632b0d7fa25b6697', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:01:47: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a38cf74e7823bb166a1773b3f87022acb211fc5ff4461a132e16e400', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 11:01:48: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '8ecca49854049ccab5d616849b434385a93888c3b836f8709431f4d5', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-31 11:01:49: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c78007a293bd56efec1b28bcf31557897ff3b22959f0985281a2af99', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-31 11:01:50: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '36e9479521b27f9384ef3271d2b00a7eb4776fcadb30b778f5e16b45', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 24, 'adv_tx_pwr': 3}
2022-05-31 11:01:51: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '45019f57b7bbce6e3060815ef56a5685ea4e65a8f4f1c890bcb91f15', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:01:51: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c9fe6945b9bc1f7293ddd6a52f0ff3bfe3858d9956957b053efeb034', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:01:52: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c9fe6945b9bc1f7293ddd6a52f0ff3bfe3858d9956957b053efeb034', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:01:53: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd40d498df333e6109f390967ad37cd7f19bcd84fc1bf104c520702a2', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-31 11:01:54: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '43068fc5f41fbd7f92a5c9a9525db48f1d6ad7cd39ce10bf7e937f60', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:01:54: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '53b9d65afe8740784b1939e366cf0bd94ce3fd8c6f51b78095b4c429', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:01:55: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3a91dd662e90b0cba148bd20b9d245ad36586d4c4f2462cfe8497a6b', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 11:01:56: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '58aa113a9ec89cb4ecc0eceb12653943bc43a9ee38f1c918a3368d5e', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:01:57: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '43068fc5f41fbd7f92a5c9a9525db48f1d6ad7cd39ce10bf7e937f60', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:01:58: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '45019f57b7bbce6e3060815ef56a5685ea4e65a8f4f1c890bcb91f15', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:01:58: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '499e152bec74c48bfdbb7ab535cf994e38a46e51bfc227b864ff34e4', 'rssi': -96, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:01:59: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '7488af9dd5b7dc9e1dfaf2e0bae1219370af5ac2c41ca2a9c6ecf0a1', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-31 11:02:00: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '1ca99b602646f23aa09102ad37a39f64aaee6cf39c9a56fc9d6be895', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:02:01: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '53b9d65afe8740784b1939e366cf0bd94ce3fd8c6f51b78095b4c429', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:02:02: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '43068fc5f41fbd7f92a5c9a9525db48f1d6ad7cd39ce10bf7e937f60', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:02:02: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '396c2ba0650ff0a4cecaeb1b9f0a316e3fd4b6f4d0d295d0732c91eb', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 11:02:03: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '2be3849b2ad24f2590ef067f17c300a42ef99319f58f2374e0e58bad', 'rssi': -96, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:02:04: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c3b3f0e471085e1127fe904406676f7946e60e7325011545d0d47e7f', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-31 11:02:05: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '47d37e6a472b9647aed72340db5a55ab44caea83632b0d7fa25b6697', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:02:06: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a38cf74e7823bb166a1773b3f87022acb211fc5ff4461a132e16e400', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 11:02:07: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '53b9d65afe8740784b1939e366cf0bd94ce3fd8c6f51b78095b4c429', 'rssi': -96, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:02:07: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '47d37e6a472b9647aed72340db5a55ab44caea83632b0d7fa25b6697', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:02:08: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '45019f57b7bbce6e3060815ef56a5685ea4e65a8f4f1c890bcb91f15', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:02:09: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1635fa94992d2ef3a94e6926256990560b6a46eeab9e5a4709398435', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:02:10: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '45019f57b7bbce6e3060815ef56a5685ea4e65a8f4f1c890bcb91f15', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:02:11: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3a91dd662e90b0cba148bd20b9d245ad36586d4c4f2462cfe8497a6b', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 11:02:11: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '396c2ba0650ff0a4cecaeb1b9f0a316e3fd4b6f4d0d295d0732c91eb', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 11:02:12: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '43068fc5f41fbd7f92a5c9a9525db48f1d6ad7cd39ce10bf7e937f60', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:02:13: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c9fe6945b9bc1f7293ddd6a52f0ff3bfe3858d9956957b053efeb034', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:02:14: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c119b9b0ab7dd224034fc8749959313b505b7767c88d3946e0fd960d', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 9, 'adv_tx_pwr': 3}
2022-05-31 11:02:14: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '7d5edd5a8e060ac332cb8eeae3acf3b33c43d4fa557d4c584cbbac90', 'rssi': -58, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 11:02:15: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '499e152bec74c48bfdbb7ab535cf994e38a46e51bfc227b864ff34e4', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:02:16: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': 'd17e773a77c6206b3d549e667ebad56495efcc2f54c82310f8b016ed', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:02:17: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ebd936fa1f71b096f879d7b4e49be213783adbba8151f06608bc29cd', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:02:18: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': 'c7f65022f3165a42d9e700c8ec153d64bc8f215c0d71f7b8ba6276f3', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:02:18: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1635fa94992d2ef3a94e6926256990560b6a46eeab9e5a4709398435', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:02:19: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '43068fc5f41fbd7f92a5c9a9525db48f1d6ad7cd39ce10bf7e937f60', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:02:20: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '86696af0ef7ad608892a6deca9e0bcf21be7dea0bf8f20f9d3bff897', 'rssi': -65, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 11:02:21: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '4a794c6293e8eaa1f95d72a94b580f89c69551d914d2b375c38810e4', 'rssi': -59, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:02:22: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '403577f049ecafeb3347d4fd2d5cb5c7e6e56c0be48893ff26fbfc82', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 11:02:22: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd40d498df333e6109f390967ad37cd7f19bcd84fc1bf104c520702a2', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-31 11:02:23: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f40548fd586ad23eff57732bca18c8fe6c9cfeec736ac7e108d973ab', 'rssi': -94, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 5, 'adv_tx_pwr': 3}
2022-05-31 11:02:24: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c119b9b0ab7dd224034fc8749959313b505b7767c88d3946e0fd960d', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 9, 'adv_tx_pwr': 3}
2022-05-31 11:02:25: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '56708861c551fa8abd389c83b73885fc71718cc55c59c57a24d6257e', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-05-31 11:02:26: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '7d5edd5a8e060ac332cb8eeae3acf3b33c43d4fa557d4c584cbbac90', 'rssi': -58, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 11:02:26: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '72d41605edb2ac04fcef13f88fdb18e072b64ac4a7ccc1db8bc3a985', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 11:02:27: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '47d37e6a472b9647aed72340db5a55ab44caea83632b0d7fa25b6697', 'rssi': -94, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 11:02:28: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '7f0c8dacfed31f6346780ac78f45d347789d555d8363b950c287e62d', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-05-31 11:02:29: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': 'd882a36d6ff4c23c3c67e51e3e50a052653ce9d0c09dd850a72365ce', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
