Testing SD card write operations: 2023-01-26 14:39:40
2023-01-26 15:58:10: {'name': None, 'adv_flag': 26, 'rssi': -87, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'a783be27110ed513073d70ddf5a5d0e15c9631dbfd7ed4a617876883', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:11: {'name': None, 'adv_flag': 26, 'rssi': -86, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'a783be27110ed513073d70ddf5a5d0e15c9631dbfd7ed4a617876883', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:12: {'name': None, 'adv_flag': 26, 'rssi': -95, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '74865df3a760fcb58a87b7fc8d458713a11466ea94353c29bc26c842', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:12: {'name': None, 'adv_flag': 26, 'rssi': -86, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '77f2526be8f147a2c0b5e6550eb81a56f4527b9f83ebe30f812c6c51', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:13: {'name': None, 'adv_flag': 26, 'rssi': -93, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '131c2d35bbbcf7fbaf754213352767c8aaad672f8c1c2636ed689637', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:14: {'name': None, 'adv_flag': None, 'rssi': -74, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'eea2f155f09dd9bc2a3a0e712f5537a2f1c9bfa3bada9b18de7bd876', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:15: {'name': None, 'adv_flag': 26, 'rssi': -90, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'adaeabece4b66b6eebdaa5bfb15f86d7fbbf3093e3afad44d3961868', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:15: {'name': None, 'adv_flag': 26, 'rssi': -80, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'caaac4fd2370b325be005cb34178d1eda909c747142305a98a697805', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:16: {'name': None, 'adv_flag': 26, 'rssi': -85, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '77f2526be8f147a2c0b5e6550eb81a56f4527b9f83ebe30f812c6c51', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:17: {'name': None, 'adv_flag': 26, 'rssi': -93, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'a494264985df28bd38bf45817f2628793bc927859e9293e921ee6df2', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:18: {'name': None, 'adv_flag': 26, 'rssi': -67, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'c182d50ffb0f951c5fff7c44c3b1aba8044756601dea966d189bd700', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:19: {'name': None, 'adv_flag': 26, 'rssi': -83, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '717c8a67481efe69f65394566b1699f3a5ad2569ea5ee0967b77939f', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:19: {'name': None, 'adv_flag': 26, 'rssi': -89, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '131c2d35bbbcf7fbaf754213352767c8aaad672f8c1c2636ed689637', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:20: {'name': None, 'adv_flag': None, 'rssi': -90, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '7a53179858a0faffcd845081a5a59b941850bf648f1e23450f0b5e72', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:21: {'name': None, 'adv_flag': 26, 'rssi': -81, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'e8b73a0dd8d9b37a44ea96b9011c5d87889456cf4f19f62718ba3f29', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:22: {'name': None, 'adv_flag': 26, 'rssi': -89, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '77f2526be8f147a2c0b5e6550eb81a56f4527b9f83ebe30f812c6c51', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:22: {'name': None, 'adv_flag': 26, 'rssi': -92, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '9ccad8fb007c7cf605590819cf3cf0c298aab98abde3bf6ebea7f28c', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:23: {'name': None, 'adv_flag': None, 'rssi': -97, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'ffa801bd820f0c37d8b8cb772bd7895d3bc55bdfaa1c7a8bc4cc71c6', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:24: {'name': None, 'adv_flag': 26, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '51a5d52ab39b905fd45e85948e8f3d54ec1c8d17f974e5ef1f0f5ca0', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:25: {'name': None, 'adv_flag': 26, 'rssi': -77, 'adv_tx_pwr': 0, 'tx_range': 7, 'def_tx_pwr': 0, 'mac': 'ac9708b9dd869b38a3ddac9e84da42df83c5d9ac1536feb6c51f769e', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:26: {'name': None, 'adv_flag': 26, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '131c2d35bbbcf7fbaf754213352767c8aaad672f8c1c2636ed689637', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:26: {'name': None, 'adv_flag': None, 'rssi': -90, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd33ef22558bbf14174d6e1f8aa1a71c6c2de73ac7c8d284479fc8488', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:27: {'name': None, 'adv_flag': 26, 'rssi': -90, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'fbe94870f5d192e8678b18e9ff203d066938e3489b6de8a662198fd6', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:28: {'name': None, 'adv_flag': 26, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '131c2d35bbbcf7fbaf754213352767c8aaad672f8c1c2636ed689637', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:29: {'name': None, 'adv_flag': 26, 'rssi': -94, 'adv_tx_pwr': 0, 'tx_range': 8, 'def_tx_pwr': 0, 'mac': '6ed5d0f60e4b1f79c2aa66eb7b546579e4d55e458bac3d6c4011406c', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:29: {'name': None, 'adv_flag': 26, 'rssi': -98, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'a494264985df28bd38bf45817f2628793bc927859e9293e921ee6df2', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:30: {'name': None, 'adv_flag': 26, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '131c2d35bbbcf7fbaf754213352767c8aaad672f8c1c2636ed689637', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:31: {'name': None, 'adv_flag': None, 'rssi': -89, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'c921bb0fd066b68cfc55633d1049c642a6f4fdf548e178dcbd2c04ee', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:32: {'name': None, 'adv_flag': 26, 'rssi': -90, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '717c8a67481efe69f65394566b1699f3a5ad2569ea5ee0967b77939f', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:33: {'name': None, 'adv_flag': 26, 'rssi': -93, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '1b0c60c7f0cb852a54ab34f4a0e6e32bc18164a31672c3d75511c29e', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:33: {'name': None, 'adv_flag': 26, 'rssi': -89, 'adv_tx_pwr': 0, 'tx_range': 7, 'def_tx_pwr': 0, 'mac': '4e31829b3f0bfa15384b639054737378929b5b0eae87d2d24f7aa383', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:34: {'name': None, 'adv_flag': 26, 'rssi': -95, 'adv_tx_pwr': 0, 'tx_range': 7, 'def_tx_pwr': 0, 'mac': 'fd213504f1a6f293f71f1257d295712151a037786a1b205dd5d6b049', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:35: {'name': None, 'adv_flag': 6, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '37c6c98a87b2def394a3783acd33469f43d844e67ecc854a3af4f6db', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:36: {'name': None, 'adv_flag': 26, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '73897cb2a4605ae4028c492c40597cb3ecef1670c21c53bd9296bf38', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:36: {'name': None, 'adv_flag': 26, 'rssi': -89, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '74865df3a760fcb58a87b7fc8d458713a11466ea94353c29bc26c842', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:37: {'name': None, 'adv_flag': 26, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'adaeabece4b66b6eebdaa5bfb15f86d7fbbf3093e3afad44d3961868', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:38: {'name': None, 'adv_flag': 26, 'rssi': -92, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'a494264985df28bd38bf45817f2628793bc927859e9293e921ee6df2', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:39: {'name': None, 'adv_flag': 26, 'rssi': -94, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'dfbcd7c80e12b065baa03ec134b57ff25155900e4154da40ad517244', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:40: {'name': None, 'adv_flag': 26, 'rssi': -90, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '77f2526be8f147a2c0b5e6550eb81a56f4527b9f83ebe30f812c6c51', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:40: {'name': None, 'adv_flag': None, 'rssi': -93, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'ac25ba4bdbd035b5e6eec2243069bece27f8314b3dc984c5a4b33429', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:41: {'name': None, 'adv_flag': None, 'rssi': -79, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '0a5c3b7893d3b829a35f8f0307247cfa731eb5cde1fba317732f7889', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:42: {'name': None, 'adv_flag': 26, 'rssi': -87, 'adv_tx_pwr': 0, 'tx_range': 7, 'def_tx_pwr': 0, 'mac': '4e31829b3f0bfa15384b639054737378929b5b0eae87d2d24f7aa383', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:43: {'name': None, 'adv_flag': None, 'rssi': -90, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '2c18b648a63284094d832a57d638bbf74be3b5e40ec76e24767daa4c', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:43: {'name': None, 'adv_flag': None, 'rssi': -77, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'c9b7722c2ae6e3a2879ba762d3f344ba5a1df27de23b91a44120ab41', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:44: {'name': None, 'adv_flag': 26, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '73897cb2a4605ae4028c492c40597cb3ecef1670c21c53bd9296bf38', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:45: {'name': None, 'adv_flag': 26, 'rssi': -93, 'adv_tx_pwr': 0, 'tx_range': 8, 'def_tx_pwr': 0, 'mac': '6ed5d0f60e4b1f79c2aa66eb7b546579e4d55e458bac3d6c4011406c', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:46: {'name': None, 'adv_flag': 26, 'rssi': -87, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'adaeabece4b66b6eebdaa5bfb15f86d7fbbf3093e3afad44d3961868', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:47: {'name': None, 'adv_flag': 26, 'rssi': -81, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'caaac4fd2370b325be005cb34178d1eda909c747142305a98a697805', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:47: {'name': None, 'adv_flag': None, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '7a53179858a0faffcd845081a5a59b941850bf648f1e23450f0b5e72', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:48: {'name': None, 'adv_flag': None, 'rssi': -87, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '7a53179858a0faffcd845081a5a59b941850bf648f1e23450f0b5e72', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:49: {'name': None, 'adv_flag': 26, 'rssi': -84, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': '24852f34db9e0348f683adce4315d3d10c81952b16e02b493edcd8b9', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:50: {'name': None, 'adv_flag': 26, 'rssi': -98, 'adv_tx_pwr': 0, 'tx_range': 8, 'def_tx_pwr': 0, 'mac': '6ed5d0f60e4b1f79c2aa66eb7b546579e4d55e458bac3d6c4011406c', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:51: {'name': None, 'adv_flag': 26, 'rssi': -87, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '77f2526be8f147a2c0b5e6550eb81a56f4527b9f83ebe30f812c6c51', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:51: {'name': None, 'adv_flag': 26, 'rssi': -86, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'a783be27110ed513073d70ddf5a5d0e15c9631dbfd7ed4a617876883', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:52: {'name': None, 'adv_flag': 26, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'a783be27110ed513073d70ddf5a5d0e15c9631dbfd7ed4a617876883', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:53: {'name': None, 'adv_flag': 26, 'rssi': -94, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'adaeabece4b66b6eebdaa5bfb15f86d7fbbf3093e3afad44d3961868', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:54: {'name': None, 'adv_flag': 26, 'rssi': -87, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'fbe94870f5d192e8678b18e9ff203d066938e3489b6de8a662198fd6', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:54: {'name': None, 'adv_flag': 26, 'rssi': -85, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '77f2526be8f147a2c0b5e6550eb81a56f4527b9f83ebe30f812c6c51', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:55: {'name': None, 'adv_flag': 26, 'rssi': -87, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '783db0b3aab1cc18aba406e1956edcb2234aaa7bc7becb3a1419a3b1', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:56: {'name': None, 'adv_flag': None, 'rssi': -87, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '7a53179858a0faffcd845081a5a59b941850bf648f1e23450f0b5e72', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:57: {'name': None, 'adv_flag': None, 'rssi': -93, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'fe628bdc19a1149c1a27112e3f0e266953ec637ad8fdd08b93b6d3e2', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:58: {'name': None, 'adv_flag': None, 'rssi': -92, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '5af9d35bd9b7fcb1e45759717ef9de8526274956c72a0096bf7acd7d', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:58: {'name': None, 'adv_flag': 26, 'rssi': -95, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '58886980520f75ea172c0adb2a3b011e6f7f6326235c4f02f1546d07', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:58:59: {'name': None, 'adv_flag': None, 'rssi': -92, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '4e20e3f195cda2e6c42194bc32195b581982c74c306b1d6c502a0779', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:59:00: {'name': None, 'adv_flag': None, 'rssi': -94, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'fe628bdc19a1149c1a27112e3f0e266953ec637ad8fdd08b93b6d3e2', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:59:01: {'name': None, 'adv_flag': 26, 'rssi': -87, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '77f2526be8f147a2c0b5e6550eb81a56f4527b9f83ebe30f812c6c51', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:59:01: {'name': None, 'adv_flag': 26, 'rssi': -85, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '131c2d35bbbcf7fbaf754213352767c8aaad672f8c1c2636ed689637', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:59:02: {'name': None, 'adv_flag': 26, 'rssi': -87, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '74865df3a760fcb58a87b7fc8d458713a11466ea94353c29bc26c842', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:59:03: {'name': None, 'adv_flag': 26, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '74865df3a760fcb58a87b7fc8d458713a11466ea94353c29bc26c842', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:59:04: {'name': None, 'adv_flag': 26, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '73897cb2a4605ae4028c492c40597cb3ecef1670c21c53bd9296bf38', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:59:05: {'name': None, 'adv_flag': 26, 'rssi': -94, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'adaeabece4b66b6eebdaa5bfb15f86d7fbbf3093e3afad44d3961868', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:59:05: {'name': None, 'adv_flag': 26, 'rssi': -83, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '131c2d35bbbcf7fbaf754213352767c8aaad672f8c1c2636ed689637', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:59:06: {'name': None, 'adv_flag': 26, 'rssi': -89, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'fbe94870f5d192e8678b18e9ff203d066938e3489b6de8a662198fd6', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:59:07: {'name': None, 'adv_flag': None, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '7a53179858a0faffcd845081a5a59b941850bf648f1e23450f0b5e72', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:59:08: {'name': None, 'adv_flag': 26, 'rssi': -83, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '717c8a67481efe69f65394566b1699f3a5ad2569ea5ee0967b77939f', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:59:08: {'name': None, 'adv_flag': 26, 'rssi': -93, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'adaeabece4b66b6eebdaa5bfb15f86d7fbbf3093e3afad44d3961868', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:59:09: {'name': None, 'adv_flag': 26, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'a783be27110ed513073d70ddf5a5d0e15c9631dbfd7ed4a617876883', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:59:10: {'name': None, 'adv_flag': 26, 'rssi': -84, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '717c8a67481efe69f65394566b1699f3a5ad2569ea5ee0967b77939f', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:59:11: {'name': None, 'adv_flag': 26, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': 8, 'def_tx_pwr': 0, 'mac': '6ed5d0f60e4b1f79c2aa66eb7b546579e4d55e458bac3d6c4011406c', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:59:12: {'name': None, 'adv_flag': None, 'rssi': -89, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'ac25ba4bdbd035b5e6eec2243069bece27f8314b3dc984c5a4b33429', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:59:12: {'name': None, 'adv_flag': 26, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '349039defdd2c261778e3b36ddb320d36e7bfeaca7f566f85d02f543', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:59:13: {'name': None, 'adv_flag': 26, 'rssi': -90, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '349039defdd2c261778e3b36ddb320d36e7bfeaca7f566f85d02f543', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:59:14: {'name': None, 'adv_flag': 26, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '51a5d52ab39b905fd45e85948e8f3d54ec1c8d17f974e5ef1f0f5ca0', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:59:15: {'name': None, 'adv_flag': 26, 'rssi': -90, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '77f2526be8f147a2c0b5e6550eb81a56f4527b9f83ebe30f812c6c51', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:59:16: {'name': None, 'adv_flag': None, 'rssi': -89, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'ed8e5833f5c7e809fe78cff96d8082787a4a2241b26fd59e327305eb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:59:16: {'name': None, 'adv_flag': 26, 'rssi': -94, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'fbe94870f5d192e8678b18e9ff203d066938e3489b6de8a662198fd6', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:59:17: {'name': None, 'adv_flag': None, 'rssi': -72, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '46d238500a6e5c802985634d8260efc05b897dc0a1c454eb4e0c84e7', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:59:18: {'name': None, 'adv_flag': 26, 'rssi': -85, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '717c8a67481efe69f65394566b1699f3a5ad2569ea5ee0967b77939f', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:59:19: {'name': None, 'adv_flag': None, 'rssi': -94, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'ac25ba4bdbd035b5e6eec2243069bece27f8314b3dc984c5a4b33429', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:59:19: {'name': None, 'adv_flag': 26, 'rssi': -94, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'fb42053490e0407da72d3d9dd330f4b0bca092e4d561dd41745824d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 15:59:20: {'name': None, 'adv_flag': 26, 'rssi': -95, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '349039defdd2c261778e3b36ddb320d36e7bfeaca7f566f85d02f543', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
