Testing SD card write operations: 2022-05-21 10:26:43
2022-05-21 10:28:11: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': b'5cf821ffea30', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:28:12: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'75351d393e76', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-05-21 10:28:13: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'50dc42a3a2ac', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:28:14: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'01f9bf2a7aff', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:28:14: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': b'd3fe0d4db575', 'rssi': -90, 'name': 'GUI', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:28:15: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'50dc42a3a2ac', 'rssi': -94, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:28:16: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': b'f333abdf1774', 'rssi': -94, 'name': '846B217A559433A8E9', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 0, 'adv_tx_pwr': 3}
2022-05-21 10:28:17: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'52f0631fa2b6', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 10:28:18: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'75351d393e76', 'rssi': -95, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-05-21 10:28:18: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6fb57807d981', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 10:28:19: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'01f9bf2a7aff', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:28:20: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'75351d393e76', 'rssi': -96, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-05-21 10:28:21: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'01f9bf2a7aff', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:28:22: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': b'f3330ac585cf', 'rssi': -86, 'name': '846B217BAE7633A8E9', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 0, 'adv_tx_pwr': 3}
2022-05-21 10:28:22: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'5e38213a5518', 'rssi': -51, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 10:28:23: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'f1160fb8258d', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:28:24: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'72e1ff04a1e2', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 10:28:25: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': b'f3330ac585cf', 'rssi': -86, 'name': '846B217BAE7633A8E9', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 0, 'adv_tx_pwr': 3}
2022-05-21 10:28:26: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'5dfca43f55d6', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 10:28:26: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'5e38213a5518', 'rssi': -53, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 10:28:27: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': b'5cf821ffda5d', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:28:28: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'72e1ff04a1e2', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 10:28:29: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6d241814e4ff', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 10:28:30: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'50dc42a3a2ac', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:28:30: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'72e1ff04a1e2', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 10:28:31: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'f7cc24e122f3', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:28:32: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'5e38213a5518', 'rssi': -58, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 10:28:33: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': b'5cf821ffd42c', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:28:34: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6fb57807d981', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 10:28:34: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'175d21b4caad', 'rssi': -95, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:28:35: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'db3d251388bd', 'rssi': -94, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:28:36: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'50dc42a3a2ac', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:28:37: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'50dc42a3a2ac', 'rssi': -95, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:28:38: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6443a2524058', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 10:28:38: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'667fe7cf57a0', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 10:28:39: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'ce23fb0e720e', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:28:40: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'd19b78b0dc97', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:28:41: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'74e7503bc2a2', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-05-21 10:28:42: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'50dc42a3a2ac', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:28:42: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'71eb77bea887', 'rssi': -94, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 10:28:43: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'01f9bf2a7aff', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:28:44: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'01f9bf2a7aff', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:28:45: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'50dc42a3a2ac', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:28:46: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': b'f333db7e47a5', 'rssi': -88, 'name': '846B217BAE2E33A8E9', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 0, 'adv_tx_pwr': 3}
2022-05-21 10:28:46: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6443a2524058', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 10:28:47: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'50dc42a3a2ac', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:28:48: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'5fc9573a4451', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 10:28:49: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'01f9bf2a7aff', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:28:49: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'17939df3a228', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:28:50: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'01f9bf2a7aff', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:28:51: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'de2dffe2e780', 'rssi': -58, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:28:52: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4bd750a339da', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 10:28:53: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'17939df3a228', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:28:53: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'01f9bf2a7aff', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:28:54: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'd15cfc257576', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:28:55: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'1f48fc8282fd', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:28:56: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'01f9bf2a7aff', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:28:57: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'01f9bf2a7aff', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:28:57: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'01f9bf2a7aff', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:28:58: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': b'552206957a6c', 'rssi': -89, 'name': 'JBL TUNE125TWS-LE\x00', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -13, 'adv_tx_pwr': 3}
2022-05-21 10:28:59: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'01f9bf2a7aff', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:29:00: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'560f500fc7e0', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-05-21 10:29:01: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'68e8bfe7ade8', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 10:29:01: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'1f48fc8282fd', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:29:02: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'01f9bf2a7aff', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:29:03: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'1f48fc8282fd', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:29:04: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'3868a4071553', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:29:05: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'1f48fc8282fd', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:29:05: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'01f9bf2a7aff', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:29:06: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'01f9bf2a7aff', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:29:07: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'01f9bf2a7aff', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:29:08: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'f8f21d14b908', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:29:09: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'ea30683f4454', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:29:09: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': b'fc34cd2dc1d4', 'rssi': -94, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:29:10: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'1f48fc8282fd', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:29:11: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'52f0631fa2b6', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 10:29:12: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'd4a3ed18c093', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:29:13: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'01f9bf2a7aff', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:29:13: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6c96d9a3f735', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 4, 'adv_tx_pwr': 3}
2022-05-21 10:29:14: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'c934dd235b0a', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:29:15: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4bd750a339da', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 10:29:16: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'01f9bf2a7aff', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:29:17: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': b'5cf821ffd083', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:29:17: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'01f9bf2a7aff', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:29:18: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'560f500fc7e0', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-05-21 10:29:19: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6443a2524058', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 10:29:20: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'7d80eb83502e', 'rssi': -95, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:29:21: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'01f9bf2a7aff', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:29:21: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6c96d9a3f735', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 4, 'adv_tx_pwr': 3}
2022-05-21 10:29:22: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6536e5e6e891', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 10:29:23: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'49a1bdb98d92', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:29:24: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6536e5e6e891', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 10:29:25: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'3868a4071553', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:29:25: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6a3f13556219', 'rssi': -64, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 10:29:26: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'49a1bdb98d92', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:29:27: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6a3f13556219', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 10:29:28: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'49a1bdb98d92', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:29:29: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'de2dffe2e780', 'rssi': -97, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:29:29: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'5e38213a5518', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 10:29:30: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'64fe2587ccd3', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 10:29:31: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6c96d9a3f735', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 4, 'adv_tx_pwr': 3}
2022-05-21 10:29:32: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': b'5061f66e7441', 'rssi': -85, 'name': 'Foot lock droit', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:29:33: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'de2dffe2e780', 'rssi': -67, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:29:33: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'd415182f38d6', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:29:34: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'762e8456f71a', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 10:29:35: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': b'5061f667e4bd', 'rssi': -75, 'name': 'Foot lock gauche', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:29:36: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': b'5061f66e7441', 'rssi': -78, 'name': 'Foot lock droit', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:29:37: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'762e8456f71a', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 10:29:37: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'182ba36873ab', 'rssi': -96, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:29:38: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': b'5061f667e4bd', 'rssi': -71, 'name': 'Foot lock gauche', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:29:39: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': b'5061f667e4bd', 'rssi': -81, 'name': 'Foot lock gauche', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
