Testing SD card write operations: 2022-06-25 14:23:00
2022-06-25 14:52:41: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-32}
2022-06-25 14:52:43: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-31}
2022-06-25 14:52:43: {'ssid':'SFR_ED1F_2GEXT', 'bssid':b'<7\x86\xc6_\x91', 'sec':4, 'channel':1, 'rssi':-94}
2022-06-25 14:52:45: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-31}
2022-06-25 14:52:46: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-31}
2022-06-25 14:52:48: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-31}
2022-06-25 14:52:48: {'ssid':'Freebox-07BF20', 'bssid':b'\xe4\x9e\x12\x07\xbf!', 'sec':3, 'channel':6, 'rssi':-86}
2022-06-25 14:52:48: {'ssid':'SFR_63E0', 'bssid':b'\xcc-\x1b\xfcc\xe6', 'sec':4, 'channel':1, 'rssi':-93}
2022-06-25 14:52:48: {'ssid':'SFR WiFi Mobile', 'bssid':b'r-\x1b\xfcc\xe5', 'sec':5, 'channel':1, 'rssi':-94}
2022-06-25 14:52:50: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-31}
2022-06-25 14:52:50: {'ssid':'SFR WiFi Mobile', 'bssid':b'r-\x1b\xfcc\xe5', 'sec':5, 'channel':1, 'rssi':-88}
2022-06-25 14:52:50: {'ssid':'SFR WiFi FON', 'bssid':b'r-\x1b\xfcc\xe7', 'sec':0, 'channel':1, 'rssi':-88}
2022-06-25 14:52:50: {'ssid':'SFR_63E0', 'bssid':b'\xcc-\x1b\xfcc\xe6', 'sec':4, 'channel':1, 'rssi':-89}
2022-06-25 14:52:52: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-32}
2022-06-25 14:52:52: {'ssid':'SFR_1E3F', 'bssid':b'\xcc\x19\xa8\xa2\x1e@', 'sec':4, 'channel':1, 'rssi':-84}
2022-06-25 14:52:52: {'ssid':'SFR_63E0', 'bssid':b'\xcc-\x1b\xfcc\xe6', 'sec':4, 'channel':1, 'rssi':-87}
2022-06-25 14:52:52: {'ssid':'SFR WiFi FON', 'bssid':b'r-\x1b\xfcc\xe7', 'sec':0, 'channel':1, 'rssi':-87}
2022-06-25 14:52:52: {'ssid':'SFR_91A0', 'bssid':b'\xcc-\x1b\x8b\x91\xa6', 'sec':4, 'channel':1, 'rssi':-88}
2022-06-25 14:52:54: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-32}
2022-06-25 14:52:54: {'ssid':'SFR_1E3F', 'bssid':b'\xcc\x19\xa8\xa2\x1e@', 'sec':4, 'channel':1, 'rssi':-86}
2022-06-25 14:52:54: {'ssid':'ARLO_VMB_5939798974', 'bssid':b'\xa4\x11b\xeb9z', 'sec':3, 'channel':1, 'rssi':-88}
2022-06-25 14:52:56: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-32}
2022-06-25 14:52:56: {'ssid':'ARLO_VMB_5939798974', 'bssid':b'\xa4\x11b\xeb9z', 'sec':3, 'channel':1, 'rssi':-91}
2022-06-25 14:52:56: {'ssid':'Bbox-2DA5BDA2', 'bssid':b'H\xd2O\x9dc\xd6', 'sec':3, 'channel':6, 'rssi':-91}
2022-06-25 14:52:58: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-35}
2022-06-25 14:52:58: {'ssid':'FreeWifi_secure', 'bssid':b'\xe4\x9e\x12\x84\xe2W', 'sec':5, 'channel':1, 'rssi':-93}
2022-06-25 14:53:00: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-35}
2022-06-25 14:53:01: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-41}
2022-06-25 14:53:03: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-45}
2022-06-25 14:53:05: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-50}
2022-06-25 14:53:07: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-45}
2022-06-25 14:53:09: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-40}
2022-06-25 14:53:09: {'ssid':'Deco_M4_Home', 'bssid':b'\xc0\xc9\xe3\x13\x1f6', 'sec':3, 'channel':11, 'rssi':-92}
2022-06-25 14:53:11: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-40}
2022-06-25 14:53:13: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-37}
2022-06-25 14:53:13: {'ssid':'Deco_M4_Home', 'bssid':b'\xc0\xc9\xe3\x13\x1f6', 'sec':3, 'channel':11, 'rssi':-96}
2022-06-25 14:53:14: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-45}
2022-06-25 14:53:16: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-33}
2022-06-25 14:53:18: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-44}
2022-06-25 14:53:18: {'ssid':'Bbox-98BB4C33', 'bssid':b'\x8c\xc5\xb4"\xd9\xe6', 'sec':3, 'channel':11, 'rssi':-88}
2022-06-25 14:53:20: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-35}
2022-06-25 14:53:20: {'ssid':'SFR_76F8', 'bssid':b'\xcc-\x1bdv\xfe', 'sec':4, 'channel':1, 'rssi':-93}
2022-06-25 14:53:22: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-49}
2022-06-25 14:53:22: {'ssid':'ARLO_VMB_1563092241', 'bssid':b'\xcc@\xd0b\x02p', 'sec':3, 'channel':1, 'rssi':-90}
2022-06-25 14:53:22: {'ssid':'Bbox-98BB4C33', 'bssid':b'\x08\xd5\x9d\xfdt\x9a', 'sec':3, 'channel':11, 'rssi':-91}
2022-06-25 14:53:22: {'ssid':'Bbox-98BB4C33', 'bssid':b'\x8c\xc5\xb4"\xd9\xe6', 'sec':3, 'channel':11, 'rssi':-93}
2022-06-25 14:53:24: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-39}
2022-06-25 14:53:26: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-51}
2022-06-25 14:53:26: {'ssid':'SFR-24d0', 'bssid':b'\x84\xa4#/$\xd6', 'sec':4, 'channel':6, 'rssi':-96}
2022-06-25 14:53:27: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-51}
2022-06-25 14:53:29: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-47}
2022-06-25 14:53:29: {'ssid':'Freebox-36563E', 'bssid':b'\x8c\x97\xea~\x8b\xd8', 'sec':3, 'channel':6, 'rssi':-91}
2022-06-25 14:53:31: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-54}
2022-06-25 14:53:31: {'ssid':'SFR-2c90', 'bssid':b'\x18\x1ex\xce,\x96', 'sec':4, 'channel':3, 'rssi':-92}
2022-06-25 14:53:33: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-46}
2022-06-25 14:53:33: {'ssid':'SFR-84d8', 'bssid':b'Td\xd9[\x84\xde', 'sec':4, 'channel':11, 'rssi':-90}
2022-06-25 14:53:35: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-51}
2022-06-25 14:53:35: {'ssid':'SFR-ac10', 'bssid':b'\xa09\xee\x91\xac\x16', 'sec':4, 'channel':1, 'rssi':-91}
2022-06-25 14:53:35: {'ssid':'Freebox-5E4643', 'bssid':b'\xdc\x00\xb0w>\x9c', 'sec':3, 'channel':1, 'rssi':-91}
2022-06-25 14:53:37: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-46}
2022-06-25 14:53:37: {'ssid':'SFR-2b08', 'bssid':b'\xb8\xd9M\xf7+\x0e', 'sec':4, 'channel':6, 'rssi':-88}
2022-06-25 14:53:37: {'ssid':'SFR_4498', 'bssid':b'`5\xc0\xa9D\x9c', 'sec':4, 'channel':6, 'rssi':-91}
2022-06-25 14:53:39: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-47}
2022-06-25 14:53:39: {'ssid':'SFR_F218', 'bssid':b'`5\xc0\xa9\xf2\x1c', 'sec':4, 'channel':6, 'rssi':-87}
2022-06-25 14:53:39: {'ssid':'SFR-8bee', 'bssid':b'\x007\xb7Q\x8b\xf4', 'sec':4, 'channel':7, 'rssi':-95}
2022-06-25 14:53:41: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-49}
2022-06-25 14:53:41: {'ssid':'Bbox-554058F3', 'bssid':b'H}R\xde\xae\x16', 'sec':4, 'channel':1, 'rssi':-92}
2022-06-25 14:53:42: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-48}
2022-06-25 14:53:42: {'ssid':'Livebox-1B00', 'bssid':b'\x08\x87\xc6\xf3\x1b\x00', 'sec':3, 'channel':1, 'rssi':-91}
2022-06-25 14:53:42: {'ssid':'SFR-2b08', 'bssid':b'\xb8\xd9M\xf7+\x0e', 'sec':4, 'channel':6, 'rssi':-92}
2022-06-25 14:53:44: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-46}
2022-06-25 14:53:46: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-51}
2022-06-25 14:53:48: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-48}
2022-06-25 14:53:50: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-48}
2022-06-25 14:53:50: {'ssid':'Bbox-554058F3', 'bssid':b'H}R\xde\xae\x16', 'sec':4, 'channel':1, 'rssi':-97}
2022-06-25 14:53:52: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-47}
2022-06-25 14:53:52: {'ssid':'Freebox-608655', 'bssid':b'h\xa3x\x95\xa4\xfc', 'sec':3, 'channel':1, 'rssi':-84}
2022-06-25 14:53:52: {'ssid':'Freebox-Domicile ', 'bssid':b'\xe4\x9e\x12\xe8\xbd\x80', 'sec':3, 'channel':11, 'rssi':-89}
2022-06-25 14:53:54: {'ssid':'Livebox-760A', 'bssid':b'0\xb1\xb5pv\n', 'sec':3, 'channel':6, 'rssi':-88}
2022-06-25 14:53:55: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-44}
2022-06-25 14:53:55: {'ssid':'Livebox-760A', 'bssid':b'0\xb1\xb5pv\n', 'sec':3, 'channel':6, 'rssi':-83}
2022-06-25 14:53:55: {'ssid':'FreeWifi_secure', 'bssid':b'\xe4\x9e\x12\xe8\xbd\x82', 'sec':5, 'channel':11, 'rssi':-96}
2022-06-25 14:53:57: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-53}
2022-06-25 14:54:01: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-50}
2022-06-25 14:54:01: {'ssid':'SFR WiFi Mobile', 'bssid':b'ja\xf4\rh\x8d', 'sec':5, 'channel':11, 'rssi':-93}
2022-06-25 14:54:01: {'ssid':'SFR WiFi FON', 'bssid':b'ja\xf4\rh\x8f', 'sec':0, 'channel':11, 'rssi':-94}
2022-06-25 14:54:01: {'ssid':'SFR_6888', 'bssid':b'la\xf4\rh\x8e', 'sec':4, 'channel':11, 'rssi':-94}
2022-06-25 14:54:03: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-46}
2022-06-25 14:54:03: {'ssid':'Livebox-760A', 'bssid':b'0\xb1\xb5pv\n', 'sec':3, 'channel':6, 'rssi':-84}
2022-06-25 14:54:05: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-45}
2022-06-25 14:54:07: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-43}
2022-06-25 14:54:08: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-54}
2022-06-25 14:54:10: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-46}
2022-06-25 14:54:12: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-47}
2022-06-25 14:54:12: {'ssid':'SFR WiFi FON', 'bssid':b'ja\xf4\rh\x8f', 'sec':0, 'channel':11, 'rssi':-93}
2022-06-25 14:54:12: {'ssid':'SFR WiFi Mobile', 'bssid':b'ja\xf4\rh\x8d', 'sec':5, 'channel':11, 'rssi':-93}
2022-06-25 14:54:12: {'ssid':'SFR_6888', 'bssid':b'la\xf4\rh\x8e', 'sec':4, 'channel':11, 'rssi':-97}
2022-06-25 14:54:14: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-49}
2022-06-25 14:54:14: {'ssid':'Livebox-760A', 'bssid':b'0\xb1\xb5pv\n', 'sec':3, 'channel':6, 'rssi':-87}
2022-06-25 14:54:16: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-48}
2022-06-25 14:54:18: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-48}
2022-06-25 14:54:20: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-48}
2022-06-25 14:54:21: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-45}
2022-06-25 14:54:23: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-49}
2022-06-25 14:54:25: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-49}
2022-06-25 14:54:27: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-47}
2022-06-25 14:54:29: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-44}
2022-06-25 14:54:31: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-43}
2022-06-25 14:54:33: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-43}
2022-06-25 14:54:34: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-45}
2022-06-25 14:54:36: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-44}
2022-06-25 14:54:36: {'ssid':'FreeWifi_secure', 'bssid':b'p\xfc\x8f\xb7\xee\x02', 'sec':5, 'channel':11, 'rssi':-98}
2022-06-25 14:54:38: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-44}
2022-06-25 14:54:38: {'ssid':'Bbox-3A1F0C9A', 'bssid':b'\x08>].\xf5\xf0', 'sec':3, 'channel':11, 'rssi':-90}
2022-06-25 14:54:40: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-44}
2022-06-25 14:54:42: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-45}
2022-06-25 14:54:44: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-45}
2022-06-25 14:54:46: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-45}
2022-06-25 14:54:47: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-45}
2022-06-25 14:54:49: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-44}
2022-06-25 14:54:51: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-50}
2022-06-25 14:54:51: {'ssid':'Livebox-4E90', 'bssid':b'\x98Be\x18N\x90', 'sec':3, 'channel':1, 'rssi':-94}
2022-06-25 14:54:51: {'ssid':'Bbox-856BEF6D', 'bssid':b'\xacVwj\xce`', 'sec':4, 'channel':11, 'rssi':-96}
2022-06-25 14:54:51: {'ssid':'FreeWifi_secure', 'bssid':b'p\xfc\x8f\xbaC\xda', 'sec':5, 'channel':11, 'rssi':-97}
2022-06-25 14:54:53: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-48}
2022-06-25 14:54:53: {'ssid':'Freebox-5D6BE9', 'bssid':b'p\xfc\x8f\xbaC\xd8', 'sec':3, 'channel':11, 'rssi':-89}
2022-06-25 14:54:55: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-54}
2022-06-25 14:54:57: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-57}
2022-06-25 14:54:59: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-54}
2022-06-25 14:55:00: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-51}
2022-06-25 14:55:00: {'ssid':'Freebox-4A62C6', 'bssid':b'\xf4\xca\xe5\xe7\xdb\xe0', 'sec':4, 'channel':8, 'rssi':-96}
2022-06-25 14:55:02: {'ssid':'FreeWifi_secure', 'bssid':b'p\xfc\x8f\xbaC\xda', 'sec':5, 'channel':11, 'rssi':-89}
2022-06-25 14:55:04: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-53}
2022-06-25 14:55:04: {'ssid':'FreeWifi_secure', 'bssid':b'p\xfc\x8f\xbaC\xda', 'sec':5, 'channel':11, 'rssi':-90}
2022-06-25 14:55:04: {'ssid':'Bbox-14E5AFF6', 'bssid':b'H}R\xdd1\xc6', 'sec':3, 'channel':6, 'rssi':-96}
2022-06-25 14:55:06: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-51}
2022-06-25 14:55:06: {'ssid':'Freebox-5D6BE9', 'bssid':b'p\xfc\x8f\xbaC\xd8', 'sec':3, 'channel':11, 'rssi':-93}
2022-06-25 14:55:06: {'ssid':'Livebox-C67A', 'bssid':b'\xa4\xce\xda\x1d\xc6z', 'sec':3, 'channel':1, 'rssi':-94}
2022-06-25 14:55:08: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-49}
2022-06-25 14:55:10: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-56}
2022-06-25 14:55:12: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-50}
2022-06-25 14:55:13: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-49}
2022-06-25 14:55:15: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-44}
2022-06-25 14:55:17: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-50}
2022-06-25 14:55:17: {'ssid':'FreeWifi_secure', 'bssid':b'p\xfc\x8f\xbaC\xda', 'sec':5, 'channel':11, 'rssi':-95}
2022-06-25 14:55:19: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-51}
2022-06-25 14:55:21: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-47}
2022-06-25 14:55:21: {'ssid':'FreeWifi_secure', 'bssid':b'\xf4\xca\xe5\xe7\xdb\xe2', 'sec':5, 'channel':8, 'rssi':-91}
2022-06-25 14:55:21: {'ssid':'SFR_BD08_EXT', 'bssid':b'\xe4\xc3*\xdc\xdeY', 'sec':4, 'channel':2, 'rssi':-93}
2022-06-25 14:55:23: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-44}
2022-06-25 14:55:25: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-43}
2022-06-25 14:55:26: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-45}
2022-06-25 14:55:26: {'ssid':'SFR_BD08_EXT', 'bssid':b'\xe4\xc3*\xdc\xdeY', 'sec':4, 'channel':2, 'rssi':-93}
2022-06-25 14:55:28: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-47}
2022-06-25 14:55:28: {'ssid':'Freebox-4A62C6', 'bssid':b'\xf4\xca\xe5\xe7\xdb\xe0', 'sec':4, 'channel':8, 'rssi':-92}
2022-06-25 14:55:28: {'ssid':'PRIVATE', 'bssid':b'\x14\xcc n\x9a$', 'sec':5, 'channel':8, 'rssi':-92}
2022-06-25 14:55:30: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-46}
2022-06-25 14:55:30: {'ssid':'FreeWifi_secure', 'bssid':b'\xf4\xca\xe5\xe7\xdb\xe2', 'sec':5, 'channel':8, 'rssi':-89}
2022-06-25 14:55:32: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-44}
2022-06-25 14:55:32: {'ssid':'Livebox-4E90', 'bssid':b'\x98Be\x18N\x90', 'sec':3, 'channel':1, 'rssi':-92}
2022-06-25 14:55:34: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-44}
2022-06-25 14:55:36: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-43}
2022-06-25 14:55:38: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-43}
2022-06-25 14:55:38: {'ssid':'PRIVATE', 'bssid':b'\x14\xcc n\x9a$', 'sec':5, 'channel':8, 'rssi':-93}
2022-06-25 14:55:39: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-43}
2022-06-25 14:55:41: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-43}
2022-06-25 14:55:43: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-43}
2022-06-25 14:55:45: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-44}
2022-06-25 14:55:47: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-45}
2022-06-25 14:55:47: {'ssid':'SFR_BD08_EXT', 'bssid':b'\xe4\xc3*\xdc\xdeY', 'sec':4, 'channel':2, 'rssi':-93}
2022-06-25 14:55:49: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-46}
2022-06-25 14:55:49: {'ssid':'Livebox-4E90', 'bssid':b'\x98Be\x18N\x90', 'sec':3, 'channel':1, 'rssi':-87}
2022-06-25 14:55:51: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-62}
2022-06-25 14:55:51: {'ssid':'DIRECT-31-HP OfficeJet Pro 7740', 'bssid':b'\xb2\\\xda\xb6X1', 'sec':3, 'channel':1, 'rssi':-89}
2022-06-25 14:55:51: {'ssid':'SFR_BD08_EXT', 'bssid':b'\xe4\xc3*\xdc\xdeY', 'sec':4, 'channel':2, 'rssi':-90}
2022-06-25 14:55:53: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-58}
2022-06-25 14:55:53: {'ssid':'DIRECT-31-HP OfficeJet Pro 7740', 'bssid':b'\xb2\\\xda\xb6X1', 'sec':3, 'channel':1, 'rssi':-90}
2022-06-25 14:55:53: {'ssid':'Freebox-4A62C6', 'bssid':b'\xf4\xca\xe5\xe7\xdb\xe0', 'sec':4, 'channel':8, 'rssi':-96}
2022-06-25 14:55:54: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-60}
2022-06-25 14:55:54: {'ssid':'DIRECT-31-HP OfficeJet Pro 7740', 'bssid':b'\xb2\\\xda\xb6X1', 'sec':3, 'channel':1, 'rssi':-90}
2022-06-25 14:55:54: {'ssid':'Livebox-4E90', 'bssid':b'\x98Be\x18N\x90', 'sec':3, 'channel':1, 'rssi':-90}
2022-06-25 14:55:56: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-58}
2022-06-25 14:55:56: {'ssid':'SFR_BD08_EXT', 'bssid':b'\xe4\xc3*\xdc\xdeY', 'sec':4, 'channel':2, 'rssi':-87}
