Testing SD card write operations: 2023-01-27 08:06:59
2023-01-27 08:17:36: {'name': None, 'adv_flag': 26, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:17:37: {'name': None, 'adv_flag': 26, 'rssi': -79, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:17:37: {'name': None, 'adv_flag': 26, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:17:38: {'name': None, 'adv_flag': 26, 'rssi': -67, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:17:39: {'name': None, 'adv_flag': 26, 'rssi': -71, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:17:40: {'name': None, 'adv_flag': 26, 'rssi': -73, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:17:41: {'name': None, 'adv_flag': 26, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:17:41: {'name': None, 'adv_flag': 26, 'rssi': -71, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:17:42: {'name': None, 'adv_flag': 26, 'rssi': -69, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:17:43: {'name': None, 'adv_flag': None, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '9c8b8d8885f61419089ce1892d3c87fb0a9cde2a6240f2f7f4772615', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:17:44: {'name': None, 'adv_flag': 26, 'rssi': -69, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:17:44: {'name': None, 'adv_flag': 26, 'rssi': -73, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:17:45: {'name': None, 'adv_flag': None, 'rssi': -74, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '9c8b8d8885f61419089ce1892d3c87fb0a9cde2a6240f2f7f4772615', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:17:46: {'name': None, 'adv_flag': 26, 'rssi': -71, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:17:47: {'name': None, 'adv_flag': 26, 'rssi': -68, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:17:48: {'name': None, 'adv_flag': 26, 'rssi': -71, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:17:48: {'name': None, 'adv_flag': 26, 'rssi': -72, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:17:49: {'name': None, 'adv_flag': None, 'rssi': -72, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '9c8b8d8885f61419089ce1892d3c87fb0a9cde2a6240f2f7f4772615', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:17:50: {'name': None, 'adv_flag': 26, 'rssi': -72, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:17:51: {'name': None, 'adv_flag': 26, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:17:51: {'name': None, 'adv_flag': 26, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:17:52: {'name': None, 'adv_flag': 26, 'rssi': -69, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:17:53: {'name': None, 'adv_flag': 26, 'rssi': -72, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:17:54: {'name': None, 'adv_flag': 26, 'rssi': -69, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:17:55: {'name': None, 'adv_flag': 26, 'rssi': -72, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:17:55: {'name': None, 'adv_flag': 26, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:17:56: {'name': None, 'adv_flag': 26, 'rssi': -74, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:17:57: {'name': None, 'adv_flag': 26, 'rssi': -68, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:17:58: {'name': None, 'adv_flag': 26, 'rssi': -81, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:17:58: {'name': None, 'adv_flag': 26, 'rssi': -68, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:17:59: {'name': None, 'adv_flag': 26, 'rssi': -74, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:00: {'name': None, 'adv_flag': 26, 'rssi': -73, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:01: {'name': None, 'adv_flag': 26, 'rssi': -68, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:02: {'name': None, 'adv_flag': 26, 'rssi': -82, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:02: {'name': None, 'adv_flag': 26, 'rssi': -68, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:03: {'name': None, 'adv_flag': 26, 'rssi': -82, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:04: {'name': None, 'adv_flag': 26, 'rssi': -68, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:05: {'name': None, 'adv_flag': 26, 'rssi': -81, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:06: {'name': None, 'adv_flag': 26, 'rssi': -68, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:06: {'name': None, 'adv_flag': 26, 'rssi': -72, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:07: {'name': None, 'adv_flag': 26, 'rssi': -68, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:08: {'name': None, 'adv_flag': 26, 'rssi': -85, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:09: {'name': None, 'adv_flag': 26, 'rssi': -68, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:09: {'name': None, 'adv_flag': 26, 'rssi': -72, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:10: {'name': None, 'adv_flag': 26, 'rssi': -69, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:11: {'name': None, 'adv_flag': 26, 'rssi': -73, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:12: {'name': None, 'adv_flag': 26, 'rssi': -72, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:13: {'name': None, 'adv_flag': 26, 'rssi': -68, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:13: {'name': None, 'adv_flag': 26, 'rssi': -81, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:14: {'name': None, 'adv_flag': 26, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:15: {'name': None, 'adv_flag': 26, 'rssi': -78, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:16: {'name': None, 'adv_flag': 26, 'rssi': -68, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:16: {'name': None, 'adv_flag': 26, 'rssi': -78, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:17: {'name': None, 'adv_flag': None, 'rssi': -72, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '9c8b8d8885f61419089ce1892d3c87fb0a9cde2a6240f2f7f4772615', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:18: {'name': None, 'adv_flag': 26, 'rssi': -68, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:19: {'name': None, 'adv_flag': None, 'rssi': -74, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '9c8b8d8885f61419089ce1892d3c87fb0a9cde2a6240f2f7f4772615', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:20: {'name': None, 'adv_flag': 26, 'rssi': -74, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:20: {'name': None, 'adv_flag': 26, 'rssi': -68, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:21: {'name': None, 'adv_flag': None, 'rssi': -68, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '9c8b8d8885f61419089ce1892d3c87fb0a9cde2a6240f2f7f4772615', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:22: {'name': None, 'adv_flag': 26, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:23: {'name': None, 'adv_flag': 26, 'rssi': -71, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:23: {'name': None, 'adv_flag': 26, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:24: {'name': None, 'adv_flag': 26, 'rssi': -71, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:25: {'name': None, 'adv_flag': None, 'rssi': -69, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '9c8b8d8885f61419089ce1892d3c87fb0a9cde2a6240f2f7f4772615', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:26: {'name': None, 'adv_flag': 26, 'rssi': -76, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:27: {'name': None, 'adv_flag': 26, 'rssi': -71, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:27: {'name': None, 'adv_flag': 26, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:28: {'name': None, 'adv_flag': 26, 'rssi': -71, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:29: {'name': None, 'adv_flag': 26, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:30: {'name': None, 'adv_flag': 26, 'rssi': -72, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:30: {'name': None, 'adv_flag': 26, 'rssi': -73, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:31: {'name': None, 'adv_flag': None, 'rssi': -74, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '9c8b8d8885f61419089ce1892d3c87fb0a9cde2a6240f2f7f4772615', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:32: {'name': None, 'adv_flag': 26, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:33: {'name': None, 'adv_flag': 26, 'rssi': -71, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:34: {'name': None, 'adv_flag': 26, 'rssi': -71, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:34: {'name': None, 'adv_flag': 26, 'rssi': -71, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:35: {'name': None, 'adv_flag': None, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '9c8b8d8885f61419089ce1892d3c87fb0a9cde2a6240f2f7f4772615', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:36: {'name': None, 'adv_flag': 26, 'rssi': -69, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:37: {'name': None, 'adv_flag': 26, 'rssi': -71, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:37: {'name': None, 'adv_flag': 26, 'rssi': -68, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:38: {'name': None, 'adv_flag': 26, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:39: {'name': None, 'adv_flag': 26, 'rssi': -68, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:40: {'name': None, 'adv_flag': 26, 'rssi': -73, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:41: {'name': None, 'adv_flag': 26, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:41: {'name': None, 'adv_flag': 26, 'rssi': -83, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:42: {'name': None, 'adv_flag': 26, 'rssi': -77, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:43: {'name': None, 'adv_flag': 26, 'rssi': -80, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:44: {'name': None, 'adv_flag': 26, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:45: {'name': None, 'adv_flag': 26, 'rssi': -85, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:45: {'name': None, 'adv_flag': 26, 'rssi': -71, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a0f7085422f816004e31a6f1d3d2887afb92d0af43b827bebd5cd075', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:18:46: {'name': None, 'adv_flag': None, 'rssi': -82, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '9c8b8d8885f61419089ce1892d3c87fb0a9cde2a6240f2f7f4772615', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
