Testing SD card write operations: 2022-07-03 15:16:38
2022-07-03 16:08:42: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '56867d9330b19ac2e577204246b6d126443634dc878d163a93b015f1', 'rssi': -69, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 16:08:43: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '95a793cf7a87b2cf180d1c3b5791ccfe17c800dc8961932e8f912b3b', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 16:08:44: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd3a621604d38e9a6da23e6262832418bc9ed34ab2175e061aa4969d3', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 16:08:45: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '56867d9330b19ac2e577204246b6d126443634dc878d163a93b015f1', 'rssi': -68, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 16:08:45: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1c5d1965dfbecebc8e51ab4f91a49bdc5241269dc527c1db65ca64fa', 'rssi': -57, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 16:08:46: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '0c29c93f8eac4f13296baa0a3e9c572b54ed113a1b8ac37805ad9d9e', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 16:08:47: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'df83ab161261ca52475099fff9ee525e0f0eb8758120f48754a4ba8e', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 16:08:48: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f0ddf3ecc18c774e6f17c544f78ba1538c831cf3acb88403f3e849a8', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 16:08:49: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'df83ab161261ca52475099fff9ee525e0f0eb8758120f48754a4ba8e', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 16:08:49: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b1ad29d18d2e4c2cf4875ba2d549fd7ad46adec7e4f707c572ab4e22', 'rssi': -67, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 16:08:50: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1c5d1965dfbecebc8e51ab4f91a49bdc5241269dc527c1db65ca64fa', 'rssi': -52, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 16:08:51: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'df83ab161261ca52475099fff9ee525e0f0eb8758120f48754a4ba8e', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 16:08:52: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'be2d6e3f8547d1892bdef2dfb42348659c77e756257e91680037d49d', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 16:08:53: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd3a621604d38e9a6da23e6262832418bc9ed34ab2175e061aa4969d3', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 16:08:54: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a60851a4f40f9ad3fe35c3c5689cb8762ab7b190b2ffa48a74d1d988', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 16:08:54: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c5a2c716469c0dce53f97b2d75fb5aa2a183448dcf8922fb06f88e56', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 16:08:55: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'df83ab161261ca52475099fff9ee525e0f0eb8758120f48754a4ba8e', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 16:08:56: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'bb9523b7b3249a40d667c10411837d753331d08946d8a16b03906e53', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 16:08:57: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'e7ed08da4227fccc34a922af9b4e37ce6d2ce177ab79bd75735253cd', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 16:08:58: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'e8374565f2461dab5376b607b9cca5785f14f3544f9811fb58769a2f', 'rssi': -69, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 16:08:58: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'cfb68a6ac75a65841efc4c979a15f34157be80a63e7c924f65012596', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 16:08:59: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a60851a4f40f9ad3fe35c3c5689cb8762ab7b190b2ffa48a74d1d988', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 16:09:00: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f0ddf3ecc18c774e6f17c544f78ba1538c831cf3acb88403f3e849a8', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 16:09:01: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '1ef401aabbbdf7eea123486413f91a4c0d871a37926dc2bace9fc2f6', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 16:09:02: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '253736f02ed36dfcc20435547c9c35530e4bfeeaf8b6ef359c03f6cc', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 16:09:02: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '253736f02ed36dfcc20435547c9c35530e4bfeeaf8b6ef359c03f6cc', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 16:09:03: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'cfb68a6ac75a65841efc4c979a15f34157be80a63e7c924f65012596', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 16:09:04: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c5a2c716469c0dce53f97b2d75fb5aa2a183448dcf8922fb06f88e56', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 16:09:05: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '8071ca0206f4dae1c4f630193e6ac1b7f7f9c98e32b9165579de9213', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 16:09:06: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'cb536c19916100b8219323b5bb343f83c27cc6b885860eb515cf1aae', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 16:09:06: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '9e69e768536952d51ae394ac815f92d4bc577776d01c45e1048567fe', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 16:09:07: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '95a793cf7a87b2cf180d1c3b5791ccfe17c800dc8961932e8f912b3b', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 16:09:08: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '9e69e768536952d51ae394ac815f92d4bc577776d01c45e1048567fe', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 16:09:09: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1c5d1965dfbecebc8e51ab4f91a49bdc5241269dc527c1db65ca64fa', 'rssi': -49, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 16:09:10: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'bb9523b7b3249a40d667c10411837d753331d08946d8a16b03906e53', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 16:09:10: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd3a621604d38e9a6da23e6262832418bc9ed34ab2175e061aa4969d3', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 16:09:11: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b453662e8b16d3e391af657241bedeaf084644035f61420734b146f0', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 16:09:12: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'e03edc7995d8a847c2d90f9c9ca663e9330e7fbb0f40e2e692a6d00d', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 16:09:13: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '646aa21bdf1e568de5ca6bca8e06fec90e0ff62f1dedfcb538aa252c', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-07-03 16:09:14: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '253736f02ed36dfcc20435547c9c35530e4bfeeaf8b6ef359c03f6cc', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 16:09:14: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '56867d9330b19ac2e577204246b6d126443634dc878d163a93b015f1', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 16:09:15: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c5a2c716469c0dce53f97b2d75fb5aa2a183448dcf8922fb06f88e56', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 16:09:16: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '95a793cf7a87b2cf180d1c3b5791ccfe17c800dc8961932e8f912b3b', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 16:09:17: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c71e08a7fe370e8a36e47b314c05de4f4569e48a3543c1937e61dedb', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 16:09:18: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'e9197108c04b8d6fe0f250ddbf5ec13ed9bd8cda39cb31c168a7603f', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 16:09:18: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '95a793cf7a87b2cf180d1c3b5791ccfe17c800dc8961932e8f912b3b', 'rssi': -66, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 16:09:19: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '1ef401aabbbdf7eea123486413f91a4c0d871a37926dc2bace9fc2f6', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 16:09:20: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'cfb68a6ac75a65841efc4c979a15f34157be80a63e7c924f65012596', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 16:09:21: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '56867d9330b19ac2e577204246b6d126443634dc878d163a93b015f1', 'rssi': -68, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 16:09:22: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'cfb68a6ac75a65841efc4c979a15f34157be80a63e7c924f65012596', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 16:09:22: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b453662e8b16d3e391af657241bedeaf084644035f61420734b146f0', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 16:09:23: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '8071ca0206f4dae1c4f630193e6ac1b7f7f9c98e32b9165579de9213', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 16:09:24: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '253736f02ed36dfcc20435547c9c35530e4bfeeaf8b6ef359c03f6cc', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 16:09:25: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'cfb68a6ac75a65841efc4c979a15f34157be80a63e7c924f65012596', 'rssi': -72, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 16:09:26: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '9e69e768536952d51ae394ac815f92d4bc577776d01c45e1048567fe', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 16:09:27: {'adv_flag': 24, 'def_tx_pwr': 3, 'mac': '69596cdbfb6c44e3d563144f80ca30b5b9821cb6ee16993addc9eb8f', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 16:09:27: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'bb9523b7b3249a40d667c10411837d753331d08946d8a16b03906e53', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 16:09:28: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '253736f02ed36dfcc20435547c9c35530e4bfeeaf8b6ef359c03f6cc', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 16:09:29: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '95a793cf7a87b2cf180d1c3b5791ccfe17c800dc8961932e8f912b3b', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 16:09:30: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b453662e8b16d3e391af657241bedeaf084644035f61420734b146f0', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 16:09:31: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1c5d1965dfbecebc8e51ab4f91a49bdc5241269dc527c1db65ca64fa', 'rssi': -51, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 16:09:31: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '56867d9330b19ac2e577204246b6d126443634dc878d163a93b015f1', 'rssi': -66, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 16:09:32: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '56867d9330b19ac2e577204246b6d126443634dc878d163a93b015f1', 'rssi': -67, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 16:09:33: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1c5d1965dfbecebc8e51ab4f91a49bdc5241269dc527c1db65ca64fa', 'rssi': -49, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 16:09:34: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'e9197108c04b8d6fe0f250ddbf5ec13ed9bd8cda39cb31c168a7603f', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 16:09:35: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '646aa21bdf1e568de5ca6bca8e06fec90e0ff62f1dedfcb538aa252c', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-07-03 16:09:35: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'e9197108c04b8d6fe0f250ddbf5ec13ed9bd8cda39cb31c168a7603f', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 16:09:36: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'e9197108c04b8d6fe0f250ddbf5ec13ed9bd8cda39cb31c168a7603f', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 16:09:37: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c71e08a7fe370e8a36e47b314c05de4f4569e48a3543c1937e61dedb', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 16:09:38: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '253736f02ed36dfcc20435547c9c35530e4bfeeaf8b6ef359c03f6cc', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 16:09:39: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '95a793cf7a87b2cf180d1c3b5791ccfe17c800dc8961932e8f912b3b', 'rssi': -67, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 16:09:39: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '56867d9330b19ac2e577204246b6d126443634dc878d163a93b015f1', 'rssi': -65, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 16:09:40: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '253736f02ed36dfcc20435547c9c35530e4bfeeaf8b6ef359c03f6cc', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 16:09:41: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '95a793cf7a87b2cf180d1c3b5791ccfe17c800dc8961932e8f912b3b', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 16:09:42: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd3a621604d38e9a6da23e6262832418bc9ed34ab2175e061aa4969d3', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 16:09:43: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b1ad29d18d2e4c2cf4875ba2d549fd7ad46adec7e4f707c572ab4e22', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 16:09:43: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ddb66eb2270c5656a2a5e02f50ff75d991fecf42e841386f2ad0f2ff', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 24, 'adv_tx_pwr': 3}
2022-07-03 16:09:44: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'cfb68a6ac75a65841efc4c979a15f34157be80a63e7c924f65012596', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 16:09:45: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '56867d9330b19ac2e577204246b6d126443634dc878d163a93b015f1', 'rssi': -68, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 16:09:46: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '646aa21bdf1e568de5ca6bca8e06fec90e0ff62f1dedfcb538aa252c', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-07-03 16:09:47: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '646aa21bdf1e568de5ca6bca8e06fec90e0ff62f1dedfcb538aa252c', 'rssi': -94, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-07-03 16:09:47: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '253736f02ed36dfcc20435547c9c35530e4bfeeaf8b6ef359c03f6cc', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 16:09:48: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'e7ed08da4227fccc34a922af9b4e37ce6d2ce177ab79bd75735253cd', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 16:09:49: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '8071ca0206f4dae1c4f630193e6ac1b7f7f9c98e32b9165579de9213', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 16:09:50: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1c5d1965dfbecebc8e51ab4f91a49bdc5241269dc527c1db65ca64fa', 'rssi': -40, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 16:09:51: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b453662e8b16d3e391af657241bedeaf084644035f61420734b146f0', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 16:09:52: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd3a621604d38e9a6da23e6262832418bc9ed34ab2175e061aa4969d3', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 16:09:52: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b87dd56bee895a754d67d1bd9426a814973912eb6f811b3b86333ae0', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 16:09:53: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '56867d9330b19ac2e577204246b6d126443634dc878d163a93b015f1', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 16:09:54: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b453662e8b16d3e391af657241bedeaf084644035f61420734b146f0', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 16:09:55: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'e7ed08da4227fccc34a922af9b4e37ce6d2ce177ab79bd75735253cd', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
